Название поселка;Последнее обновление;Номер участка;Стоимость участка;Площадь участка;Кадастровый номер;Ссылки на фото
Заповедный берег;27.09.2024 05:40;224;1195100;11.89;;https://kraszem.ru/upload/iblock/b84/b84223c6c9b27f151418ff11c2ea7e65.jpg
Заповедный берег;27.09.2024 05:40;383;897200;8.58;;https://kraszem.ru/upload/iblock/cb3/cb3bea7da15b21ac4baf0710cc81ce46.jpg
Заповедный берег;27.09.2024 05:40;293;780900;9.37;;https://kraszem.ru/upload/iblock/1af/1afc05d13108c790bd47ec55ae8dfda1.JPG
Заповедный берег;27.09.2024 05:40;294;1123200;14.26;;https://kraszem.ru/upload/iblock/78d/78dbdba64d106709833343dd360564e7.jpg
Заповедный берег;27.09.2024 05:40;342;980400;12.22;;https://kraszem.ru/upload/iblock/333/333b37272d9f18650e32eb6a38c61799.jpg
Изумрудное озеро;27.09.2024 05:40;51;484260;11.53;;https://kraszem.ru/upload/iblock/70a/70af4815abc9b6a53927a13b492cb5a2.JPG
Изумрудное озеро;27.09.2024 05:40;49;486360;11.58;;https://kraszem.ru/upload/iblock/026/0261351362816774632f76830615a2d5.JPG
Изумрудное озеро;27.09.2024 05:40;295;614880;14.64;;https://kraszem.ru/upload/iblock/dc9/dc981ef87cb578db89c6ecc47a2a09cc.JPG
Изумрудное озеро;27.09.2024 05:40;285;455280;10.84;;https://kraszem.ru/upload/iblock/17a/17a841aabed1b6be15d552199ffddfed.JPG
Заповедный берег 2;27.09.2024 05:40;449;472500;10.5;;https://kraszem.ru/upload/iblock/6a4/6a4e3e071f4a42c480bf290666183109.JPG
Васильково;27.09.2024 05:40;254;1482525;29.95;;https://kraszem.ru/upload/iblock/122/1220f97017b855e823c749605d0df9c3.jpg
Васильково;27.09.2024 05:40;271;856350;17.3;;https://kraszem.ru/upload/iblock/8f5/8f5d2f7b5c77a27cd32532d74f9ea9e7.jpg
Чистые пруды;27.09.2024 05:40;79;803550;14.61;;https://kraszem.ru/upload/iblock/1d1/1d1c9f0e373fa3ca1a25b3e486a48e5b.jpg
Чистые пруды;27.09.2024 05:40;89;500000;10;;https://kraszem.ru/upload/iblock/c6e/c6e6cabde293f4b5e0d5a675d7848aff.jpg
Чистые пруды;27.09.2024 05:40;90;500000;10;;https://kraszem.ru/upload/iblock/0bb/0bb6c9c4ff843f5dd6133000a850bf2b.jpg
Чистые пруды;27.09.2024 05:40;91;822800;14.96;;https://kraszem.ru/upload/iblock/48f/48f463942a48b73308c24b5092224f7d.jpg
Чистые пруды;27.09.2024 05:40;88;500000;10;;https://kraszem.ru/upload/iblock/378/378f6a5d58e2df90caee1290d26ea30d.JPG
Чистые пруды;27.09.2024 05:40;87;559350;10.17;;https://kraszem.ru/upload/iblock/469/4690685c99b490109f163534b857e802.JPG
Чистые пруды;27.09.2024 05:40;86;657800;11.96;;https://kraszem.ru/upload/iblock/2b2/2b2e642ca2fe30057cf997f6fd00c5c8.JPG
Чистые пруды;27.09.2024 05:40;85;500000;10;;https://kraszem.ru/upload/iblock/1d1/1d1c9f0e373fa3ca1a25b3e486a48e5b.jpg
Чистые пруды;27.09.2024 05:40;83;473501;9.47;;https://kraszem.ru/upload/iblock/c6e/c6e6cabde293f4b5e0d5a675d7848aff.jpg
Чистые пруды;27.09.2024 05:40;82;514800;9.36;;https://kraszem.ru/upload/iblock/0bb/0bb6c9c4ff843f5dd6133000a850bf2b.jpg
Чистые пруды;27.09.2024 05:40;77;622800;10.38;;https://kraszem.ru/upload/iblock/48f/48f463942a48b73308c24b5092224f7d.jpg
Чистые пруды;27.09.2024 05:40;76;625800;10.43;;https://kraszem.ru/upload/iblock/378/378f6a5d58e2df90caee1290d26ea30d.JPG
Чистые пруды;27.09.2024 05:40;75;705600;11.76;;https://kraszem.ru/upload/iblock/469/4690685c99b490109f163534b857e802.JPG
Чистые пруды;27.09.2024 05:40;74;780000;13;;https://kraszem.ru/upload/iblock/2b2/2b2e642ca2fe30057cf997f6fd00c5c8.JPG
Чистые пруды;27.09.2024 05:40;73;835800;13.93;;https://kraszem.ru/upload/iblock/1d1/1d1c9f0e373fa3ca1a25b3e486a48e5b.jpg
Чистые пруды;27.09.2024 05:40;72;887400;14.79;;https://kraszem.ru/upload/iblock/c6e/c6e6cabde293f4b5e0d5a675d7848aff.jpg
Чистые пруды;27.09.2024 05:40;71;937800;15.63;;https://kraszem.ru/upload/iblock/0bb/0bb6c9c4ff843f5dd6133000a850bf2b.jpg
Чистые пруды;27.09.2024 05:40;70;936600;15.61;;https://kraszem.ru/upload/iblock/48f/48f463942a48b73308c24b5092224f7d.jpg
Чистые пруды;27.09.2024 05:40;69;922800;15.38;;https://kraszem.ru/upload/iblock/378/378f6a5d58e2df90caee1290d26ea30d.JPG
Чистые пруды;27.09.2024 05:40;68;952200;15.87;;https://kraszem.ru/upload/iblock/469/4690685c99b490109f163534b857e802.JPG
Чистые пруды;27.09.2024 05:40;67;501600;9.12;;https://kraszem.ru/upload/iblock/2b2/2b2e642ca2fe30057cf997f6fd00c5c8.JPG
Чистые пруды;27.09.2024 05:40;65;747600;12.46;;https://kraszem.ru/upload/iblock/1d1/1d1c9f0e373fa3ca1a25b3e486a48e5b.jpg
Чистые пруды;27.09.2024 05:40;66;501600;9.12;;https://kraszem.ru/upload/iblock/c6e/c6e6cabde293f4b5e0d5a675d7848aff.jpg
Чистые пруды;27.09.2024 05:40;92;540000;10.8;;https://kraszem.ru/upload/iblock/0bb/0bb6c9c4ff843f5dd6133000a850bf2b.jpg
Чистые пруды;27.09.2024 05:40;95;540000;10.8;;https://kraszem.ru/upload/iblock/48f/48f463942a48b73308c24b5092224f7d.jpg
Чистые пруды;27.09.2024 05:40;96;540000;10.8;;https://kraszem.ru/upload/iblock/378/378f6a5d58e2df90caee1290d26ea30d.JPG
Чистые пруды;27.09.2024 05:40;99;617100;11.22;;https://kraszem.ru/upload/iblock/469/4690685c99b490109f163534b857e802.JPG
Чистые пруды;27.09.2024 05:40;98;869000;15.8;;https://kraszem.ru/upload/iblock/2b2/2b2e642ca2fe30057cf997f6fd00c5c8.JPG
Чистые пруды;27.09.2024 05:40;97;540000;10.8;;https://kraszem.ru/upload/iblock/1d1/1d1c9f0e373fa3ca1a25b3e486a48e5b.jpg
Чистые пруды;27.09.2024 05:40;94;540000;10.8;;https://kraszem.ru/upload/iblock/c6e/c6e6cabde293f4b5e0d5a675d7848aff.jpg
Чистые пруды;27.09.2024 05:40;93;540000;10.8;;https://kraszem.ru/upload/iblock/0bb/0bb6c9c4ff843f5dd6133000a850bf2b.jpg
Чистые пруды;27.09.2024 05:40;101;646250;11.75;;https://kraszem.ru/upload/iblock/48f/48f463942a48b73308c24b5092224f7d.jpg
Чистые пруды;27.09.2024 05:40;102;480000;9.6;;https://kraszem.ru/upload/iblock/378/378f6a5d58e2df90caee1290d26ea30d.JPG
Чистые пруды;27.09.2024 05:40;105;480000;9.6;;https://kraszem.ru/upload/iblock/469/4690685c99b490109f163534b857e802.JPG
Чистые пруды;27.09.2024 05:40;106;480000;9.6;;https://kraszem.ru/upload/iblock/2b2/2b2e642ca2fe30057cf997f6fd00c5c8.JPG
Чистые пруды;27.09.2024 05:40;110;510000;10.2;;https://kraszem.ru/upload/iblock/1d1/1d1c9f0e373fa3ca1a25b3e486a48e5b.jpg
Чистые пруды;27.09.2024 05:40;100;503250;9.15;;https://kraszem.ru/upload/iblock/c6e/c6e6cabde293f4b5e0d5a675d7848aff.jpg
Чистые пруды;27.09.2024 05:40;103;436700;7.94;;https://kraszem.ru/upload/iblock/0bb/0bb6c9c4ff843f5dd6133000a850bf2b.jpg
Чистые пруды;27.09.2024 05:40;104;527450;9.59;;https://kraszem.ru/upload/iblock/48f/48f463942a48b73308c24b5092224f7d.jpg
Чистые пруды;27.09.2024 05:40;107;618200;11.24;;https://kraszem.ru/upload/iblock/378/378f6a5d58e2df90caee1290d26ea30d.JPG
Чистые пруды;27.09.2024 05:40;109;510000;10.2;;https://kraszem.ru/upload/iblock/469/4690685c99b490109f163534b857e802.JPG
Чистые пруды;27.09.2024 05:40;108;657250;11.95;;https://kraszem.ru/upload/iblock/2b2/2b2e642ca2fe30057cf997f6fd00c5c8.JPG
Чистые пруды;27.09.2024 05:40;249;848400;14.14;;https://kraszem.ru/upload/iblock/1d1/1d1c9f0e373fa3ca1a25b3e486a48e5b.jpg
Чистые пруды;27.09.2024 05:40;248;712200;11.87;;https://kraszem.ru/upload/iblock/c6e/c6e6cabde293f4b5e0d5a675d7848aff.jpg
Чистые пруды;27.09.2024 05:40;247;712200;11.87;;https://kraszem.ru/upload/iblock/0bb/0bb6c9c4ff843f5dd6133000a850bf2b.jpg
Чистые пруды;27.09.2024 05:40;246;712200;11.87;;https://kraszem.ru/upload/iblock/48f/48f463942a48b73308c24b5092224f7d.jpg
Чистые пруды;27.09.2024 05:40;245;712200;11.87;;https://kraszem.ru/upload/iblock/378/378f6a5d58e2df90caee1290d26ea30d.JPG
Чистые пруды;27.09.2024 05:40;244;712200;11.87;;https://kraszem.ru/upload/iblock/469/4690685c99b490109f163534b857e802.JPG
Чистые пруды;27.09.2024 05:40;242;712800;11.88;;https://kraszem.ru/upload/iblock/2b2/2b2e642ca2fe30057cf997f6fd00c5c8.JPG
Чистые пруды;27.09.2024 05:40;114;480000;9.6;;https://kraszem.ru/upload/iblock/1d1/1d1c9f0e373fa3ca1a25b3e486a48e5b.jpg
Чистые пруды;27.09.2024 05:40;115;480000;9.6;;https://kraszem.ru/upload/iblock/c6e/c6e6cabde293f4b5e0d5a675d7848aff.jpg
Чистые пруды;27.09.2024 05:40;112;515350;9.37;;https://kraszem.ru/upload/iblock/0bb/0bb6c9c4ff843f5dd6133000a850bf2b.jpg
Чистые пруды;27.09.2024 05:40;113;687500;12.5;;https://kraszem.ru/upload/iblock/48f/48f463942a48b73308c24b5092224f7d.jpg
Чистые пруды;27.09.2024 05:40;117;480000;9.6;;https://kraszem.ru/upload/iblock/378/378f6a5d58e2df90caee1290d26ea30d.JPG
Чистые пруды;27.09.2024 05:40;116;480000;9.6;;https://kraszem.ru/upload/iblock/469/4690685c99b490109f163534b857e802.JPG
Чистые пруды;27.09.2024 05:40;119;480000;9.6;;https://kraszem.ru/upload/iblock/2b2/2b2e642ca2fe30057cf997f6fd00c5c8.JPG
Чистые пруды;27.09.2024 05:40;118;480000;9.6;;https://kraszem.ru/upload/iblock/1d1/1d1c9f0e373fa3ca1a25b3e486a48e5b.jpg
Чистые пруды;27.09.2024 05:40;121;480000;9.6;;https://kraszem.ru/upload/iblock/c6e/c6e6cabde293f4b5e0d5a675d7848aff.jpg
Чистые пруды;27.09.2024 05:40;120;480000;9.6;;https://kraszem.ru/upload/iblock/0bb/0bb6c9c4ff843f5dd6133000a850bf2b.jpg
Чистые пруды;27.09.2024 05:40;122;480000;9.6;;https://kraszem.ru/upload/iblock/48f/48f463942a48b73308c24b5092224f7d.jpg
Чистые пруды;27.09.2024 05:40;123;480000;9.6;;https://kraszem.ru/upload/iblock/378/378f6a5d58e2df90caee1290d26ea30d.JPG
Чистые пруды;27.09.2024 05:40;131;480000;9.6;;https://kraszem.ru/upload/iblock/469/4690685c99b490109f163534b857e802.JPG
Чистые пруды;27.09.2024 05:40;128;480000;9.6;;https://kraszem.ru/upload/iblock/2b2/2b2e642ca2fe30057cf997f6fd00c5c8.JPG
Чистые пруды;27.09.2024 05:40;127;480000;9.6;;https://kraszem.ru/upload/iblock/1d1/1d1c9f0e373fa3ca1a25b3e486a48e5b.jpg
Чистые пруды;27.09.2024 05:40;129;480000;9.6;;https://kraszem.ru/upload/iblock/c6e/c6e6cabde293f4b5e0d5a675d7848aff.jpg
Чистые пруды;27.09.2024 05:40;126;480000;9.6;;https://kraszem.ru/upload/iblock/0bb/0bb6c9c4ff843f5dd6133000a850bf2b.jpg
Чистые пруды;27.09.2024 05:40;125;480000;9.6;;https://kraszem.ru/upload/iblock/48f/48f463942a48b73308c24b5092224f7d.jpg
Чистые пруды;27.09.2024 05:40;163;480000;9.6;;https://kraszem.ru/upload/iblock/378/378f6a5d58e2df90caee1290d26ea30d.JPG
Чистые пруды;27.09.2024 05:40;156;480000;9.6;;https://kraszem.ru/upload/iblock/469/4690685c99b490109f163534b857e802.JPG
Чистые пруды;27.09.2024 05:40;155;480000;9.6;;https://kraszem.ru/upload/iblock/2b2/2b2e642ca2fe30057cf997f6fd00c5c8.JPG
Чистые пруды;27.09.2024 05:40;152;480000;9.6;;https://kraszem.ru/upload/iblock/1d1/1d1c9f0e373fa3ca1a25b3e486a48e5b.jpg
Чистые пруды;27.09.2024 05:40;151;480000;9.6;;https://kraszem.ru/upload/iblock/c6e/c6e6cabde293f4b5e0d5a675d7848aff.jpg
Васильково 3;27.09.2024 05:40;180;955816;15.22;;https://kraszem.ru/upload/iblock/619/61962302436973bab46fcdc2e657fcc3.JPG
Васильково 2;27.09.2024 05:40;33;2125770;36.03;;https://kraszem.ru/upload/iblock/850/850fcd83154b0a87fd2513ad04c78831.JPG
Южные озёра 3;27.09.2024 05:40;66;2201710;17.29;;https://kraszem.ru/upload/files/64b7e99a4a9ef4.84514899.jpg
Южные озёра 3;27.09.2024 05:40;67;1431490;9.51;;https://kraszem.ru/upload/files/64b7e99a9e9592.14446086.jpg
Южные озёра 3;27.09.2024 05:40;83;1800100;7.94;;https://kraszem.ru/upload/files/64b7e99b2a5358.55947917.jpg
Южные озёра 3;27.09.2024 05:40;84;1771600;8.01;;https://kraszem.ru/upload/files/64b7e99b862676.50883027.jpg
Южные озёра 3;27.09.2024 05:40;85;1722000;7.7;;https://kraszem.ru/upload/files/64b7e998834aa9.46618171.jpg
Южные озёра 3;27.09.2024 05:40;86;1770000;8;;https://kraszem.ru/upload/files/64b7e998d9f337.38013511.jpg
Южные озёра 3;27.09.2024 05:40;87;1709200;7.62;;https://kraszem.ru/upload/files/64b7e999742738.19627113.jpg
Южные озёра 3;27.09.2024 05:40;88;1651600;7.26;;https://kraszem.ru/upload/files/64b7e99a0deef8.11449453.jpg
Южные озёра 3;27.09.2024 05:40;89;1627000;7.58;;https://kraszem.ru/upload/files/64b7e99a4a9ef4.84514899.jpg
Южные озёра 3;27.09.2024 05:40;91;1925500;9.57;;https://kraszem.ru/upload/files/64b7e99a9e9592.14446086.jpg
Южные озёра 3;27.09.2024 05:40;93;1730000;7.75;;https://kraszem.ru/upload/files/64b7e99b2a5358.55947917.jpg
Южные озёра 3;27.09.2024 05:40;94;1813200;8.27;;https://kraszem.ru/upload/files/64b7e99b862676.50883027.jpg
Южные озёра 3;27.09.2024 05:40;95;1842000;8.45;;https://kraszem.ru/upload/files/64b7e998834aa9.46618171.jpg
Южные озёра 3;27.09.2024 05:40;96;1848400;8.49;;https://kraszem.ru/upload/files/64b7e998d9f337.38013511.jpg
Южные озёра 3;27.09.2024 05:40;97;1679650;7.21;;https://kraszem.ru/upload/files/64b7e999742738.19627113.jpg
Южные озёра 3;27.09.2024 05:40;98;1780300;7.82;;https://kraszem.ru/upload/files/64b7e99a0deef8.11449453.jpg
Южные озёра 3;27.09.2024 05:40;99;2020451;8.55;;https://kraszem.ru/upload/files/64b7e99a4a9ef4.84514899.jpg
Южные озёра 3;27.09.2024 05:40;100;8102000;19.03;;https://kraszem.ru/upload/files/64b7e99a9e9592.14446086.jpg
Южные озёра 3;27.09.2024 05:40;103;2969950;15.03;;https://kraszem.ru/upload/files/64b7e99b2a5358.55947917.jpg
Южные озёра 3;27.09.2024 05:40;104;2502800;12.58;;https://kraszem.ru/upload/files/64b7e99b862676.50883027.jpg
Южные озёра 3;27.09.2024 05:40;105;2190800;10.63;;https://kraszem.ru/upload/files/64b7e998834aa9.46618171.jpg
Южные озёра 3;27.09.2024 05:40;106;1898000;8.8;;https://kraszem.ru/upload/files/64b7e998d9f337.38013511.jpg
Южные озёра 3;27.09.2024 05:40;107;1770000;8;;https://kraszem.ru/upload/files/64b7e999742738.19627113.jpg
Южные озёра 3;27.09.2024 05:40;109;1830801;8.38;;https://kraszem.ru/upload/files/64b7e99a0deef8.11449453.jpg
Южные озёра 3;27.09.2024 05:40;110;2024400;9.59;;https://kraszem.ru/upload/files/64b7e99a4a9ef4.84514899.jpg
Южные озёра 3;27.09.2024 05:40;112;2214800;10.78;;https://kraszem.ru/upload/files/64b7e99a9e9592.14446086.jpg
Южные озёра 3;27.09.2024 05:40;113;2362000;11.7;;https://kraszem.ru/upload/files/64b7e99b2a5358.55947917.jpg
Южные озёра 3;27.09.2024 05:40;114;2572300;12.62;;https://kraszem.ru/upload/files/64b7e99b862676.50883027.jpg
Южные озёра 3;27.09.2024 05:40;116;3021060;14.14;;https://kraszem.ru/upload/files/64b7e998834aa9.46618171.jpg
Южные озёра 3;27.09.2024 05:40;123;5774000;13.21;;https://kraszem.ru/upload/files/64b7e998d9f337.38013511.jpg
Южные озёра 3;27.09.2024 05:40;124;2068780;8.82;;https://kraszem.ru/upload/files/64b7e999742738.19627113.jpg
Южные озёра 3;27.09.2024 05:40;125;1923790;8.01;;https://kraszem.ru/upload/files/64b7e99a0deef8.11449453.jpg
Южные озёра 3;27.09.2024 05:40;126;1961800;8.92;;https://kraszem.ru/upload/files/64b7e99a4a9ef4.84514899.jpg
Южные озёра 3;27.09.2024 05:40;127;1926800;8.98;;https://kraszem.ru/upload/files/64b7e99a9e9592.14446086.jpg
Южные озёра 3;27.09.2024 05:40;128;1906000;8.85;;https://kraszem.ru/upload/files/64b7e99b2a5358.55947917.jpg
Южные озёра 3;27.09.2024 05:40;129;1883601;8.71;;https://kraszem.ru/upload/files/64b7e99b862676.50883027.jpg
Южные озёра 3;27.09.2024 05:40;131;1840400;8.44;;https://kraszem.ru/upload/files/64b7e998834aa9.46618171.jpg
Южные озёра 3;27.09.2024 05:40;133;1682500;7.95;;https://kraszem.ru/upload/files/64b7e998d9f337.38013511.jpg
Южные озёра 3;27.09.2024 05:40;135;1697500;8.05;;https://kraszem.ru/upload/files/64b7e999742738.19627113.jpg
Южные озёра 3;27.09.2024 05:40;136;1830801;8.38;;https://kraszem.ru/upload/files/64b7e99a0deef8.11449453.jpg
Южные озёра 3;27.09.2024 05:40;137;1830801;8.38;;https://kraszem.ru/upload/files/64b7e99a4a9ef4.84514899.jpg
Южные озёра 3;27.09.2024 05:40;138;1832400;8.39;;https://kraszem.ru/upload/files/64b7e99a9e9592.14446086.jpg
Южные озёра 3;27.09.2024 05:40;139;1835600;8.41;;https://kraszem.ru/upload/files/64b7e99b2a5358.55947917.jpg
Южные озёра 3;27.09.2024 05:40;140;1835600;8.41;;https://kraszem.ru/upload/files/64b7e99b862676.50883027.jpg
Южные озёра 3;27.09.2024 05:40;141;1879300;8.42;;https://kraszem.ru/upload/files/64b7e998834aa9.46618171.jpg
Южные озёра 3;27.09.2024 05:40;142;1726890;6.91;;https://kraszem.ru/upload/files/64b7e998d9f337.38013511.jpg
Южные озёра 3;27.09.2024 05:40;143;7870000;18.45;;https://kraszem.ru/upload/files/64b7e999742738.19627113.jpg
Южные озёра 3;27.09.2024 05:40;146;2872490;13.31;;https://kraszem.ru/upload/files/64b7e99a0deef8.11449453.jpg
Южные озёра 3;27.09.2024 05:40;147;2199400;10.36;;https://kraszem.ru/upload/files/64b7e99a4a9ef4.84514899.jpg
Южные озёра 3;27.09.2024 05:40;148;1928400;8.99;;https://kraszem.ru/upload/files/64b7e99a9e9592.14446086.jpg
Южные озёра 3;27.09.2024 05:40;149;1882000;8.7;;https://kraszem.ru/upload/files/64b7e99b2a5358.55947917.jpg
Южные озёра 3;27.09.2024 05:40;150;1832400;8.39;;https://kraszem.ru/upload/files/64b7e99b862676.50883027.jpg
Южные озёра 3;27.09.2024 05:40;151;1837200;8.42;;https://kraszem.ru/upload/files/64b7e998834aa9.46618171.jpg
Южные озёра 3;27.09.2024 05:40;152;1819600;8.31;;https://kraszem.ru/upload/files/64b7e998d9f337.38013511.jpg
Южные озёра 3;27.09.2024 05:40;153;1938000;9.05;;https://kraszem.ru/upload/files/64b7e999742738.19627113.jpg
Южные озёра 3;27.09.2024 05:40;154;2210950;10.43;;https://kraszem.ru/upload/files/64b7e99a0deef8.11449453.jpg
Южные озёра 3;27.09.2024 05:40;155;2043720;8.68;;https://kraszem.ru/upload/files/64b7e99a4a9ef4.84514899.jpg
Южные озёра 3;27.09.2024 05:40;156;3350000;7.15;;https://kraszem.ru/upload/files/64b7e99a9e9592.14446086.jpg
Южные озёра 3;27.09.2024 05:40;157;3978001;8.72;;https://kraszem.ru/upload/files/64b7e99b2a5358.55947917.jpg
Южные озёра 3;27.09.2024 05:40;159;1734100;7.54;;https://kraszem.ru/upload/files/64b7e99b862676.50883027.jpg
Южные озёра 3;27.09.2024 05:40;160;1795600;8.16;;https://kraszem.ru/upload/files/64b7e998834aa9.46618171.jpg
Южные озёра 3;27.09.2024 05:40;161;1933200;9.02;;https://kraszem.ru/upload/files/64b7e998d9f337.38013511.jpg
Южные озёра 3;27.09.2024 05:40;162;1933200;9.02;;https://kraszem.ru/upload/files/64b7e999742738.19627113.jpg
